chapter,place,title,date,location,year,latitude,longitude
rladies,frankfurt,#5 - Code together: From messy data to insightful visualizations - part 2,2019-08-08,inperson,2019,50.1106444,8.6820917
rladies,santa-fe,Opciones para el uso de R,2019-08-08,inperson,2019,-30.3154739,-61.1645076
rladies,freiburg,Visualizing Geographical Data,2019-08-07,inperson,2019,47.9960901,7.8494005
rladies,san-francisco,"August Talks: R, Machine Learning, Data Science, Data & Clinical Trial!",2019-08-07,inperson,2019,37.7790262,-122.419906
rladies,manchester,R-Ladies Manchester at The Federation,2019-08-06,inperson,2019,53.4794892,-2.2451148
rladies,christchurch,Inaugural planning meeting // Meet and greet,2019-08-06,inperson,2019,-43.530955,172.6364343
rladies,newcastle,August meetup- Summer Social,2019-08-06,inperson,2019,54.9738474,-1.6131572
rladies,amsterdam,Machine learning: ensembling and using prediction models with Caret and Shiny,2019-08-06,inperson,2019,52.3730796,4.8924534
rladies,pdx,R + Meet and Share,2019-08-05,inperson,2019,45.587132600000004,-122.59277984939183
rladies,dc,Data science and visualisations for researchers,2019-08-03,inperson,2019,4.6529539,-74.0835643
rladies,la,Advanced R Book Club Part 1: Foundations,2019-08-03,inperson,2019,34.0536909,-118.242766
rladies,dc,RLadiesDC Books N Bars - Women in Tech: Take Your Career to the Next Level,2019-08-02,inperson,2019,4.6529539,-74.0835643
rladies,kyiv,FB Live with Mehrdad,2019-08-01,inperson,2019,50.4500336,30.5241361
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2019-07-31,inperson,2019,-2.1900563,-79.8868741
rladies,rtp,Introduction to R Markdown,2019-07-31,inperson,2019,35.8569851,-78.8682511
rladies,sydney,Happy Birthday R-Ladies Sydney!,2019-07-31,inperson,2019,-33.768528,150.9568559523945
rladies,london,R in Health Sector,2019-07-30,inperson,2019,51.5074456,-0.1277653
rladies,johannesburg,July meetup: Intro to Shiny,2019-07-30,inperson,2019,-26.205,28.049722
rladies,taipei,R-Ladies Taipei x LINE Taiwan 以看圖寫詩為例的創意文本生成 ,2019-07-29,inperson,2019,25.0375198,121.5636796
rladies,scl,Taller sobre RMarkdown,2019-07-29,inperson,2019,-33.4093715,-70.7908989
rladies,gainesville,Book Club ,2019-07-29,inperson,2019,29.6519684,-82.3249846
rladies,jakarta,R-Ladies Jakarta First Meetup,2019-07-28,inperson,2019,-6.175247,106.8270488
rladies,cotonou,"Accueil des nouveaux membres, présentation de R-Ladies et networking ",2019-07-27,inperson,2019,6.3676953,2.4252507
rladies,queretaro,Taller de introducción a R,2019-07-26,inperson,2019,20.5927744,-100.3902245
rladies,san-diego,POSTPONED aRt and beeR,2019-07-25,inperson,2019,32.7174202,-117.1627728
rladies,concepcion,Análisis de Datos en R - Paquete Dplyr,2019-07-25,inperson,2019,-36.8270795,-73.0502399
rladies,rotterdam,How diversely do we read?  Web scrapping in R,2019-07-25,inperson,2019,51.9244424,4.47775
rladies,tc,Rondo Library Open Data Party,2019-07-25,inperson,2019,59.3318941,18.060944
rladies,philly,Summer Happy Hour,2019-07-25,inperson,2019,39.9527237,-75.1635262
rladies,chicago,Animation for Effective Data Visualization with R,2019-07-24,inperson,2019,41.8755616,-87.6244212
rladies,milan,#Tidytuesday workshop,2019-07-23,inperson,2019,45.4641943,9.1896346
rladies,miami,Text data analysis using R!,2019-07-23,inperson,2019,25.7741728,-80.19362
rladies,bari,useR!2019 conference & tutorial: 'Statistical Data Cleaning using R',2019-07-23,inperson,2019,41.1257843,16.8620293
rladies,tc,Social Time with R Ladies,2019-07-22,inperson,2019,59.3318941,18.060944
rladies,highland-park,July Meetup - TidyTuesday on a Monday,2019-07-22,inperson,2019,32.8334607,-96.7919454
rladies,san-francisco,R-Ladies SF Botanical Garden Social,2019-07-21,inperson,2019,37.7790262,-122.419906
rladies,buffalo,Light chat,2019-07-19,inperson,2019,37.7097669,-95.6974822
rladies,florianopolis,2º Meetup R-Ladies Floripa,2019-07-18,inperson,2019,-27.5973002,-48.5496098
rladies,guayaquil,Introducción a RStudio,2019-07-18,inperson,2019,-2.1900563,-79.8868741
rladies,toronto,July Event: Ethics in Data Products and More,2019-07-18,inperson,2019,43.6534817,-79.3839347
rladies,concepcion,Inteligencia Artificial con R,2019-07-18,inperson,2019,-36.8270795,-73.0502399
rladies,vancouver,DRY out your workflow with the usethis package with Jenny Bryan,2019-07-18,inperson,2019,49.2608724,-123.113952
rladies,montreal,R-Ladies Meeting: Introduction To R,2019-07-18,inperson,2019,45.5031824,-73.5698065
rladies,amsterdam,Building dashboards in R with flexdashboard,2019-07-18,inperson,2019,52.3730796,4.8924534
rladies,budapest,Data Summer Night meetup,2019-07-17,inperson,2019,47.4978918,19.0401609
rladies,pasadena,How to write R packages,2019-07-17,inperson,2019,34.1476507,-118.1441551
rladies,san-francisco,Bayesian analysis in R via stan + a bonus talk,2019-07-17,inperson,2019,37.7790262,-122.419906
rladies,seattle,Seattle Summer Lightning Talks!,2019-07-16,inperson,2019,47.6038321,-122.330062
rladies,philly,Data Science Lightning Talks,2019-07-16,inperson,2019,39.9527237,-75.1635262
rladies,boston,Ice Cream Social,2019-07-15,inperson,2019,42.3554334,-71.060511
rladies,melbourne,Cluster analysis with international education data – challenges and insights,2019-07-15,inperson,2019,-37.8142454,144.9631732
rladies,bogor,R data summary and basic plotting,2019-07-14,inperson,2019,-6.5962986,106.7972421
rladies,newyork,R-Ladies Summer Social,2019-07-13,inperson,2019,48.1187679,11.5485464
rladies,tampa,Fun with Blogdown,2019-07-13,inperson,2019,27.9477595,-82.458444
rladies,baltimore,R-Ladies Baltimore ice-cream field trip! ,2019-07-12,inperson,2019,39.2908816,-76.610759
rladies,frankfurt,#4 - Code together: From messy data to insightful visualizations,2019-07-11,inperson,2019,50.1106444,8.6820917
rladies,berlin,Hands-on TidyTuesday,2019-07-11,inperson,2019,52.5170365,13.3888599
rladies,austin,ALL the Ladies in Tech Happy Hour: Summer Edition!,2019-07-09,inperson,2019,30.2711286,-97.7436995
rladies,addis-ababa,Monthly R-Ladies Addis Ababa Meeting,2019-07-09,inperson,2019,9.0358287,38.7524127
rladies,melbourne,Open Science through rOpenSci,2019-07-08,inperson,2019,-37.8142454,144.9631732
rladies,freiburg,"Data Wrangling, Transformation and Communication",2019-07-03,inperson,2019,47.9960901,7.8494005
rladies,lancaster,Pretty Graphics with ggplot2,2019-07-03,inperson,2019,40.08067,-76.2411283
rladies,helsinki,R-Ladies summer afterwork/mingle,2019-07-03,inperson,2019,60.1674881,24.9427473
rladies,canberra,R skills workshop: R markdown and building R packages,2019-07-03,inperson,2019,-35.2975906,149.1012676
rladies,kyiv,R-Ladies Kyiv - Launch Event ,2019-07-02,inperson,2019,50.4500336,30.5241361
rladies,vienna,Summer opening get together,2019-07-02,inperson,2019,48.2083537,16.3725042
rladies,montpellier,Gold star reproducibility by Saras Windecker,2019-07-02,inperson,2019,43.6112422,3.8767337
rladies,lausanne,ThundeR talks,2019-07-02,inperson,2019,46.5218269,6.6327025
rladies,brisbane,"Shiny Apps, building a R user community and Web Scraping using R!",2019-07-02,inperson,2019,-27.4689682,153.0234991
rladies,newcastle,July meetup - data visualisation,2019-07-02,inperson,2019,54.9738474,-1.6131572
rladies,san-diego,Work with databases directly from R - special guest speaker Amy,2019-06-27,inperson,2019,32.7174202,-117.1627728
rladies,concepcion,Análisis de datos en R,2019-06-27,inperson,2019,-36.8270795,-73.0502399
rladies,rtp,Blogdown Basics,2019-06-27,inperson,2019,35.8569851,-78.8682511
rladies,bilbao,Primer evento R-Ladies Bilbao lehen topaketa,2019-06-27,inperson,2019,43.2630018,-2.9350039
rladies,quito,R-Ladies Quito + Sociedad Ecuatoriana de Estadística: Redes o grafos + Shiny,2019-06-27,inperson,2019,-0.2201641,-78.5123274
rladies,copenhagen,Approaching Natural Language Processing,2019-06-27,inperson,2019,55.6867243,12.5700724
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2019-06-26,inperson,2019,-2.1900563,-79.8868741
rladies,seattle,R-Ladies Social in SLU,2019-06-26,inperson,2019,47.6038321,-122.330062
rladies,amsterdam,Summer social mingle,2019-06-26,inperson,2019,52.3730796,4.8924534
rladies,london,Summer social!,2019-06-26,inperson,2019,51.5074456,-0.1277653
rladies,chicago,Sip & Code: R-Ladies Chicago Summer Social,2019-06-26,inperson,2019,41.8755616,-87.6244212
rladies,bari,Data Visualization with GGPLOT2,2019-06-25,inperson,2019,41.1257843,16.8620293
rladies,budapest,$ git init [Tensorflow],2019-06-25,inperson,2019,47.4978918,19.0401609
rladies,johannesburg,June Meetup: How to talk to business as a data scientist,2019-06-25,inperson,2019,-26.205,28.049722
rladies,berlin,Unleashing the power of biodiversity data - a visit from R-Ladies San Francisco,2019-06-24,inperson,2019,52.5170365,13.3888599
rladies,dublin,An introduction to Random Forests using R - RLadies June meetup,2019-06-24,inperson,2019,53.3493795,-6.2605593
rladies,guayaquil,Introducción a RStudio,2019-06-20,inperson,2019,-2.1900563,-79.8868741
rladies,novi-sad,Upoznajte R-Ladies Novi Sad,2019-06-20,inperson,2019,45.2551338,19.8451756
rladies,montreal,R-Ladies Meeting: Introduction To R,2019-06-20,inperson,2019,45.5031824,-73.5698065
rladies,newyork,R-Ladies Lightning Talks! ,2019-06-19,inperson,2019,48.1187679,11.5485464
rladies,frankfurt,#3 - Data visualization in the Tidyverse: ggplot2,2019-06-19,inperson,2019,50.1106444,8.6820917
rladies,philly,Workshop on Data Visualization,2019-06-19,inperson,2019,39.9527237,-75.1635262
rladies,mendoza,Taller de Rmarkdown - comunicación en ciencia de datos,2019-06-18,inperson,2019,-34.787093049999996,-68.43818677312292
rladies,sydney,#ShutUpandCode,2019-06-18,inperson,2019,-33.768528,150.9568559523945
rladies,melbourne,NLP with spaCy in R,2019-06-18,inperson,2019,-37.8142454,144.9631732
rladies,toronto,R-Ladies Toronto Lightning Talks! ,2019-06-18,inperson,2019,43.6534817,-79.3839347
rladies,taipei,[ML Series] 平行化計算在電信資料的應用,2019-06-17,inperson,2019,25.0375198,121.5636796
rladies,madrid,Introducción a exploración de datos con R,2019-06-17,inperson,2019,40.4167047,-3.7035825
rladies,porto-alegre,5º Meetup R-Ladies Porto Alegre,2019-06-17,inperson,2019,-30.0324999,-51.2303767
rladies,montpellier,"L'Analyse des données hétérogènes avec R, by Susan Holmes",2019-06-17,inperson,2019,43.6112422,3.8767337
rladies,rtp,#tidytuesday Work Group,2019-06-17,inperson,2019,35.8569851,-78.8682511
rladies,scl,Taller sobre extracción de tablas + modelos compilados,2019-06-17,inperson,2019,-33.4093715,-70.7908989
rladies,bogor,First R Absolute Beginner Meet Up,2019-06-16,inperson,2019,-6.5962986,106.7972421
rladies,buenos-aires,Web Scraping con Rvest en Spotify Charts + R con datos meteorológicos,2019-06-15,inperson,2019,-34.6075682,-58.4370894
rladies,sao-paulo,10º MeetUp R-Ladies SP:  Cases de DataViz com R,2019-06-15,inperson,2019,-23.5506507,-46.6333824
rladies,stockholm,Presentation at Ada conference,2019-06-15,inperson,2019,59.3251172,18.0710935
rladies,helsinki,Intro to Tidyverse ,2019-06-15,inperson,2019,60.1674881,24.9427473
rladies,berlin,satRday Berlin,2019-06-15,inperson,2019,52.5170365,13.3888599
rladies,highland-park,First meeting - meet and greet,2019-06-14,inperson,2019,32.8334607,-96.7919454
rladies,paris,Survival analysis + Unleashing the power of biodiversity data with R,2019-06-14,inperson,2019,48.8534951,2.3483915
rladies,strasbourg,Données en grande dimension et médecine de précision : promesses  et défis.,2019-06-14,inperson,2019,48.584614,7.7507127
rladies,irvine,R-Ladies Irvine @ OC Tech User Groups Summer Bash 2019,2019-06-13,inperson,2019,33.6856969,-117.8259819
rladies,ottawa,R-Ladies June Event,2019-06-13,inperson,2019,45.4208777,-75.6901106
rladies,tc,June R Ladies Meetup: gganimate,2019-06-12,inperson,2019,59.3318941,18.060944
rladies,concepcion,Introducción a R,2019-06-12,inperson,2019,-36.8270795,-73.0502399
rladies,freiburg,Data Transformation and Introduction to Tidyverse,2019-06-12,inperson,2019,47.9960901,7.8494005
rladies,columbus,Introduction to RMarkdown,2019-06-12,inperson,2019,39.9622601,-83.0007065
rladies,auckland,Social Get Together and Lightning Talks,2019-06-12,inperson,2019,-36.852095,174.7631803
rladies,philly,DataJawn,2019-06-12,inperson,2019,39.9527237,-75.1635262
rladies,austin,Practical ggplot2 with Claus Wilke,2019-06-11,inperson,2019,30.2711286,-97.7436995
rladies,tampa,R Markdown,2019-06-08,inperson,2019,27.9477595,-82.458444
rladies,vancouver,Cascadia R Conference,2019-06-08,inperson,2019,49.2608724,-123.113952
rladies,dc,RLadiesDC Books N Bars - Why Do So Many Incompetent Men Become Leaders?,2019-06-07,inperson,2019,4.6529539,-74.0835643
rladies,nijmegen,Towards reproducible science: Power analysis,2019-06-06,inperson,2019,51.842574850000005,5.838960628748229
rladies,rotterdam,Work happieR: A workshop on project oriented workflow in R,2019-06-06,inperson,2019,51.9244424,4.47775
rladies,adelaide,R-Ladies Adelaide Winter Networking,2019-06-06,inperson,2019,-34.9281805,138.5999312
rladies,lancaster,Data Transformation with Tidyverse,2019-06-05,inperson,2019,40.08067,-76.2411283
rladies,nashville,Using R in Supply Chain Analytics,2019-06-05,inperson,2019,36.1622767,-86.7742984
rladies,freiburg,Data Transformation and Introduction to Tidyverse,2019-06-05,inperson,2019,47.9960901,7.8494005
rladies,amsterdam,How to get into and around data science,2019-06-05,inperson,2019,52.3730796,4.8924534
rladies,manchester,Learn to drive R at Autotrader!,2019-06-04,inperson,2019,53.4794892,-2.2451148
rladies,newcastle,June meetup,2019-06-04,inperson,2019,54.9738474,-1.6131572
rladies,florianopolis,1º Meetup R-Ladies Floripa,2019-06-01,inperson,2019,-27.5973002,-48.5496098
rladies,xalapa,Introducción al análisis de texto en R,2019-06-01,inperson,2019,19.5408338,-96.9146374
rladies,seattle,The Ministry of Silly Talks + SuperMeetup Social Hour,2019-05-31,inperson,2019,47.6038321,-122.330062
rladies,lavras,1º Meetup R-Ladies Lavras,2019-05-31,inperson,2019,-21.2425512,-44.9991978
rladies,budapest,function {Code it clean},2019-05-30,inperson,2019,47.4978918,19.0401609
rladies,philly,Diversity and inclusion and data,2019-05-30,inperson,2019,39.9527237,-75.1635262
rladies,ldnont,Data Cleaning and Exploration in R,2019-05-30,inperson,2019,NA,NA
rladies,orlando,R Beginner series: Introduction to dplyr II,2019-05-29,inperson,2019,28.5421109,-81.3790304
rladies,montevideo,¡Primer encuentro del año: taller de Shiny!,2019-05-29,inperson,2019,-34.9058916,-56.1913095
rladies,rtp,#tidytuesday Work Group,2019-05-29,inperson,2019,35.8569851,-78.8682511
rladies,guayaquil,¡Primer meet-up R-Ladies Guayaquil!,2019-05-29,inperson,2019,-2.1900563,-79.8868741
rladies,gainesville,Making your code citable,2019-05-29,inperson,2019,29.6519684,-82.3249846
rladies,berlin,Hands-on blogdown - How to create your first blog,2019-05-29,inperson,2019,52.5170365,13.3888599
rladies,miami,Data Science + Design Thinking : A powerful combination,2019-05-29,inperson,2019,25.7741728,-80.19362
rladies,austin,Book Club: Fundamentals of Data Visualization by Claus Wilke,2019-05-29,inperson,2019,30.2711286,-97.7436995
rladies,london,"Bioinformatics, effects of regulation and data.table",2019-05-29,inperson,2019,51.5074456,-0.1277653
rladies,edinburgh,Key Ingredients for Predictive Analytics with R: ‘caret’ and ‘parsnip’,2019-05-29,inperson,2019,55.9533456,-3.1883749
rladies,san-diego,Let's play with Shiny - special guest speaker Katie,2019-05-28,inperson,2019,32.7174202,-117.1627728
rladies,johannesburg,May meetup: Intro to Spatial Statistics,2019-05-28,inperson,2019,-26.205,28.049722
rladies,canberra,Geostatistics in the fast lane using R-TensorFlow and GPUs,2019-05-28,inperson,2019,-35.2975906,149.1012676
rladies,santa-rosa,R desde Cero,2019-05-28,inperson,2019,38.4404925,-122.7141049
rladies,taipei,[Data Series] 從網路封包看待資料科學的應用 | R Basic 讀書會分享,2019-05-27,inperson,2019,25.0375198,121.5636796
rladies,scl,Análisis de textos usando R: un taller a dúo entre RLadies SCL y RLadies CDMX,2019-05-27,inperson,2019,-33.4093715,-70.7908989
rladies,newyork,R-Ladies Book Club,2019-05-25,inperson,2019,48.1187679,11.5485464
rladies,sao-paulo,9º MeetUp R-Ladies SP: Fundamentos em R,2019-05-25,inperson,2019,-23.5506507,-46.6333824
rladies,florianopolis,1º Meetup R-Ladies Floripa,2019-05-25,inperson,2019,-27.5973002,-48.5496098
rladies,vienna,Extending R with Packages with Bettina Grün,2019-05-24,inperson,2019,48.2083537,16.3725042
rladies,queretaro,Primer Encuentro R-Ladies Querétaro!!!! :) ,2019-05-24,inperson,2019,20.5927744,-100.3902245
rladies,madrid,Análisis de sentimiento con R-Ladies,2019-05-23,inperson,2019,40.4167047,-3.7035825
rladies,frankfurt,#2 - Introduction to the tidyverse,2019-05-23,inperson,2019,50.1106444,8.6820917
rladies,newyork,Data Science Journeys and Fantasy Baseball with R,2019-05-23,inperson,2019,48.1187679,11.5485464
rladies,concepcion,Lanzamiento R-Ladies Concepción,2019-05-23,inperson,2019,-36.8270795,-73.0502399
rladies,dc,DVDC and RLadies Host: Interactive Data Visualization in R & Viz-and-Tell,2019-05-22,inperson,2019,4.6529539,-74.0835643
rladies,seattle,Learning R and Building Community,2019-05-22,inperson,2019,47.6038321,-122.330062
rladies,san-jose,Introducción a los Modelos Bayesianos con R,2019-05-22,inperson,2019,37.3361663,-121.890591
rladies,columbus,R-Ladies Columbus  & RStudio Mixer!,2019-05-22,inperson,2019,39.9622601,-83.0007065
rladies,melbourne,Baby one more time - reproducibility in R and when to bring in the big guns,2019-05-22,inperson,2019,-37.8142454,144.9631732
rladies,baltimore,Developing R Packages,2019-05-22,inperson,2019,39.2908816,-76.610759
rladies,san-jose,Programación con R ,2019-05-22,inperson,2019,37.3361663,-121.890591
rladies,mendoza,La desigualdad de género se puede medir ¡con R!,2019-05-21,inperson,2019,-34.787093049999996,-68.43818677312292
rladies,brisbane,R-Ladies Brisbane Networking,2019-05-21,inperson,2019,-27.4689682,153.0234991
rladies,santa-rosa,R desde Cero,2019-05-21,inperson,2019,38.4404925,-122.7141049
rladies,des-moines,Introduction to Shiny,2019-05-20,inperson,2019,41.5910323,-93.6046655
